datetime,open,high,low,close,volume,Volume MA
2011-07-12 23:00:00,76.012,76.053,75.795,75.929,,
2011-07-13 03:00:00,75.931,76.002,75.828,75.838,,
2011-07-13 07:00:00,75.85,75.882,75.491,75.642,,
2011-07-13 11:00:00,75.655,75.773,75.141,75.172,,
2011-07-13 15:00:00,75.164,75.265,75.031,75.208,,
2011-07-13 19:00:00,75.213,75.268,74.78,74.952,,
2011-07-13 23:00:00,74.797,74.864,74.653,74.825,,
2011-07-14 03:00:00,74.824,75.13,74.794,75.014,,
2011-07-14 07:00:00,75.016,75.112,74.783,75.067,,
2011-07-14 11:00:00,75.064,75.242,74.835,75.196,,
2011-07-14 15:00:00,75.197,75.327,75.029,75.253,,
2011-07-14 19:00:00,75.255,75.317,75.184,75.212,,
2011-07-14 23:00:00,75.184,75.184,74.967,75.072,,
2011-07-15 03:00:00,75.07,75.292,75.07,75.235,,
2011-07-15 07:00:00,75.237,75.419,75.111,75.197,,
2011-07-15 11:00:00,75.199,75.39,75.119,75.259,,
2011-07-15 15:00:00,75.257,75.292,74.992,75.209,,
2011-07-15 19:00:00,75.203,75.223,75.091,75.126,,
2011-07-17 21:00:00,75.269,75.442,75.172,75.426,,
2011-07-18 01:00:00,75.429,75.499,75.393,75.401,,
2011-07-18 05:00:00,75.402,75.651,75.386,75.537,,
2011-07-18 09:00:00,75.541,75.669,75.465,75.566,,
2011-07-18 13:00:00,75.56,75.752,75.401,75.572,,
2011-07-18 17:00:00,75.564,75.614,75.331,75.37,,
2011-07-18 21:00:00,75.368,75.427,75.347,75.425,,
2011-07-18 23:00:00,75.309,75.391,75.272,75.313,,
2011-07-19 03:00:00,75.309,75.501,75.294,75.359,,
2011-07-19 07:00:00,75.361,75.361,74.933,75.075,,
2011-07-19 11:00:00,75.078,75.202,74.901,74.969,,
2011-07-19 15:00:00,74.966,75.325,74.942,75.221,,
2011-07-19 19:00:00,75.222,75.289,75.119,75.142,,
2011-07-19 23:00:00,75.114,75.214,75.079,75.141,,
2011-07-20 03:00:00,75.147,75.23,74.984,74.984,,
2011-07-20 07:00:00,74.99,75.106,74.769,74.822,,
2011-07-20 11:00:00,74.825,75.03,74.8,74.908,,
2011-07-20 15:00:00,74.91,74.94,74.755,74.792,,
2011-07-20 19:00:00,74.8,74.871,74.715,74.723,,
2011-07-20 23:00:00,74.687,74.762,74.631,74.727,,
2011-07-21 03:00:00,74.725,74.757,74.553,74.635,,
2011-07-21 07:00:00,74.638,75.098,74.532,74.959,,
2011-07-21 11:00:00,74.962,74.978,74.06,74.142,,
2011-07-21 15:00:00,74.143,74.207,73.998,74.015,,
2011-07-21 19:00:00,74.021,74.164,73.889,74.017,,
2011-07-21 23:00:00,74.057,74.138,74.019,74.102,,
2011-07-22 03:00:00,74.103,74.142,74.006,74.063,,
2011-07-22 07:00:00,74.062,74.168,73.959,74.06,,
2011-07-22 11:00:00,74.064,74.381,74.04,74.2,,
2011-07-22 15:00:00,74.201,74.277,74.159,74.201,,
2011-07-22 19:00:00,74.206,74.257,74.187,74.245,,
2011-07-24 21:00:00,74.089,74.248,73.971,74.159,,
2011-07-25 01:00:00,74.16,74.212,74.091,74.194,,
2011-07-25 05:00:00,74.196,74.306,74.08,74.154,,
2011-07-25 09:00:00,74.147,74.188,73.987,74.092,,
2011-07-25 13:00:00,74.086,74.258,74.064,74.107,,
2011-07-25 17:00:00,74.104,74.136,74.004,74.114,,
2011-07-25 21:00:00,74.12,74.135,74.064,74.112,,
2011-07-25 23:00:00,74.124,74.199,73.709,73.734,,
2011-07-26 03:00:00,73.736,73.756,73.533,73.553,,
2011-07-26 07:00:00,73.573,73.731,73.526,73.641,,
2011-07-26 11:00:00,73.637,73.746,73.577,73.642,,
2011-07-26 15:00:00,73.64,73.64,73.446,73.474,,
2011-07-26 19:00:00,73.476,73.541,73.466,73.529,,
2011-07-26 23:00:00,73.564,73.571,73.421,73.522,,
2011-07-27 03:00:00,73.517,73.59,73.423,73.496,,
2011-07-27 07:00:00,73.495,73.675,73.466,73.646,,
2011-07-27 11:00:00,73.644,73.997,73.618,73.997,,
2011-07-27 15:00:00,73.991,74.183,73.991,74.087,,
2011-07-27 19:00:00,74.088,74.141,74.044,74.096,,
2011-07-27 23:00:00,74.106,74.211,74.045,74.129,,
2011-07-28 03:00:00,74.13,74.153,74.034,74.08,,
2011-07-28 07:00:00,74.086,74.377,73.88,74.273,,
2011-07-28 11:00:00,74.264,74.407,74.197,74.26,,
2011-07-28 15:00:00,74.258,74.291,74.159,74.222,,
2011-07-28 19:00:00,74.223,74.26,74.093,74.147,,
2011-07-28 23:00:00,74.159,74.322,74.113,74.159,,
2011-07-29 03:00:00,74.157,74.366,74.02,74.321,,
2011-07-29 07:00:00,74.323,74.507,74.262,74.458,,
2011-07-29 11:00:00,74.454,74.479,73.829,73.885,,
2011-07-29 15:00:00,73.888,73.906,73.716,73.897,,
2011-07-29 19:00:00,73.9,73.9,73.734,73.745,,
2011-07-31 21:00:00,73.83,74.033,73.82,73.945,,
2011-08-01 01:00:00,73.944,73.944,73.779,73.842,,
2011-08-01 05:00:00,73.84,73.896,73.735,73.821,,
2011-08-01 09:00:00,73.82,73.83,73.582,73.747,,
2011-08-01 13:00:00,73.744,74.527,73.717,74.337,,
2011-08-01 17:00:00,74.326,74.406,74.232,74.331,,
2011-08-01 21:00:00,74.334,74.343,74.262,74.307,,
2011-08-01 23:00:00,74.343,74.346,74.221,74.281,,
2011-08-02 03:00:00,74.284,74.543,74.275,74.534,,
2011-08-02 07:00:00,74.523,74.629,74.414,74.539,,
2011-08-02 11:00:00,74.548,74.734,74.195,74.406,,
2011-08-02 15:00:00,74.409,74.558,74.353,74.513,,
2011-08-02 19:00:00,74.511,74.58,74.38,74.537,,
2011-08-02 23:00:00,74.588,74.668,74.55,74.599,,
2011-08-03 03:00:00,74.592,74.692,74.415,74.485,,
2011-08-03 07:00:00,74.482,74.549,73.962,74.038,,
2011-08-03 11:00:00,74.042,74.232,73.946,74.11,,
2011-08-03 15:00:00,74.114,74.124,73.937,74.044,,
2011-08-03 19:00:00,74.046,74.059,73.856,73.927,,
2011-08-03 23:00:00,73.949,74.383,73.879,74.383,,
2011-08-04 03:00:00,74.38,74.616,74.362,74.379,,
2011-08-04 07:00:00,74.384,74.977,74.372,74.762,,
2011-08-04 11:00:00,74.77,75.117,74.706,75.0,,
2011-08-04 15:00:00,74.992,75.178,74.876,75.124,,
2011-08-04 19:00:00,75.121,75.319,75.042,75.282,,
2011-08-04 23:00:00,75.417,75.418,75.095,75.128,,
2011-08-05 03:00:00,75.124,75.322,75.076,75.21,,
2011-08-05 07:00:00,75.212,75.225,74.897,74.977,,
2011-08-05 11:00:00,74.988,75.08,74.653,74.808,,
2011-08-05 15:00:00,74.813,74.998,74.462,74.598,,
2011-08-05 19:00:00,74.599,74.651,74.469,74.524,,
2011-08-07 21:00:00,73.986,74.488,73.954,74.334,,
2011-08-08 01:00:00,74.335,74.433,74.131,74.34,,
2011-08-08 05:00:00,74.342,74.358,73.971,74.263,,
2011-08-08 09:00:00,74.261,74.848,74.209,74.846,,
2011-08-08 13:00:00,74.845,75.018,74.536,74.646,,
2011-08-08 17:00:00,74.644,74.864,74.623,74.853,,
2011-08-08 21:00:00,74.85,74.91,74.791,74.847,,
2011-08-08 23:00:00,74.84,74.94,74.651,74.663,,
2011-08-09 03:00:00,74.655,74.732,74.447,74.456,,
2011-08-09 07:00:00,74.453,74.812,74.333,74.403,,
2011-08-09 11:00:00,74.406,74.678,74.368,74.673,,
2011-08-09 15:00:00,74.672,74.747,74.221,74.605,,
2011-08-09 19:00:00,74.602,74.631,73.848,73.908,,
2011-08-09 23:00:00,73.955,74.106,73.948,73.998,,
2011-08-10 03:00:00,74.0,74.148,73.968,74.003,,
2011-08-10 07:00:00,73.991,74.065,73.821,73.864,,
2011-08-10 11:00:00,73.86,74.726,73.849,74.665,,
2011-08-10 15:00:00,74.656,74.785,74.496,74.636,,
2011-08-10 19:00:00,74.657,74.919,74.622,74.841,,
2011-08-10 23:00:00,74.91,74.924,74.472,74.559,,
2011-08-11 03:00:00,74.556,74.61,74.357,74.405,,
2011-08-11 07:00:00,74.403,74.855,74.327,74.649,,
2011-08-11 11:00:00,74.648,75.061,74.493,74.502,,
2011-08-11 15:00:00,74.504,74.806,74.409,74.677,,
2011-08-11 19:00:00,74.675,74.68,74.47,74.586,,
2011-08-11 23:00:00,74.638,74.796,74.62,74.687,,
2011-08-12 03:00:00,74.687,74.796,74.623,74.627,,
2011-08-12 07:00:00,74.626,74.89,74.464,74.577,,
2011-08-12 11:00:00,74.578,74.699,74.367,74.684,,
2011-08-12 15:00:00,74.683,74.683,74.513,74.607,,
2011-08-12 19:00:00,74.601,74.619,74.548,74.607,,
2011-08-14 21:00:00,74.543,74.579,74.412,74.465,,
2011-08-15 01:00:00,74.464,74.499,74.386,74.452,,
2011-08-15 05:00:00,74.448,74.56,74.371,74.401,,
2011-08-15 09:00:00,74.403,74.609,74.136,74.172,,
2011-08-15 13:00:00,74.176,74.176,73.759,73.915,,
2011-08-15 17:00:00,73.912,73.932,73.825,73.857,,
2011-08-15 21:00:00,73.853,73.89,73.81,73.889,,
2011-08-15 23:00:00,73.91,73.96,73.878,73.937,,
2011-08-16 03:00:00,73.934,74.116,73.897,74.073,,
2011-08-16 07:00:00,74.066,74.175,74.006,74.146,,
2011-08-16 11:00:00,74.145,74.167,73.974,73.995,,
2011-08-16 15:00:00,73.994,74.087,73.768,74.01,,
2011-08-16 19:00:00,74.007,74.025,73.925,74.009,,
2011-08-16 23:00:00,74.062,74.172,74.012,74.018,,
2011-08-17 03:00:00,74.019,74.066,73.948,74.053,,
2011-08-17 07:00:00,74.047,74.215,73.699,73.747,,
2011-08-17 11:00:00,73.752,73.752,73.452,73.689,,
2011-08-17 15:00:00,73.686,73.805,73.64,73.674,,
2011-08-17 19:00:00,73.68,73.802,73.666,73.788,,
2011-08-17 23:00:00,73.767,73.928,73.764,73.908,,
2011-08-18 03:00:00,73.905,73.981,73.846,73.943,,
2011-08-18 07:00:00,73.942,74.115,73.729,74.046,,
2011-08-18 11:00:00,74.038,74.438,73.966,74.28,,
2011-08-18 15:00:00,74.282,74.349,74.171,74.244,,
2011-08-18 19:00:00,74.237,74.276,74.141,74.251,,
2011-08-18 23:00:00,74.349,74.404,74.209,74.24,,
2011-08-19 03:00:00,74.238,74.412,74.191,74.22,,
2011-08-19 07:00:00,74.208,74.465,74.122,74.24,,
2011-08-19 11:00:00,74.239,74.281,73.617,73.78,,
2011-08-19 15:00:00,73.787,74.016,73.767,74.009,,
2011-08-19 19:00:00,74.005,74.021,73.934,74.009,,
2011-08-21 21:00:00,74.09,74.151,74.042,74.066,,
2011-08-22 01:00:00,74.071,74.132,73.974,74.071,,
2011-08-22 05:00:00,74.074,74.165,73.905,73.918,,
2011-08-22 09:00:00,73.916,73.961,73.814,73.87,,
2011-08-22 13:00:00,73.873,74.11,73.826,74.022,,
2011-08-22 17:00:00,74.02,74.16,74.016,74.153,,
2011-08-22 21:00:00,74.154,74.164,74.134,74.146,,
2011-08-22 23:00:00,74.131,74.171,74.01,74.039,,
2011-08-23 03:00:00,74.042,74.104,73.943,73.971,,
2011-08-23 07:00:00,73.956,74.007,73.572,73.698,,
2011-08-23 11:00:00,73.697,74.02,73.596,73.976,,
2011-08-23 15:00:00,73.986,73.999,73.827,73.894,,
2011-08-23 19:00:00,73.891,73.901,73.806,73.872,,
