datetime,open,high,low,close,volume,Volume MA
2018-05-01 14:00:00,1305.63,1308.0,1301.5,1305.99,283014.0,153283.2
2018-05-01 18:00:00,1306.0,1307.39,1303.37,1303.7,88202.0,143131.35
2018-05-01 22:00:00,1303.5,1309.657,1303.38,1309.336,106451.0,135288.35
2018-05-02 02:00:00,1309.25,1311.935,1308.2,1308.57,93797.0,136322.95
2018-05-02 06:00:00,1308.57,1311.64,1307.4,1310.39,187220.0,141876.0
2018-05-02 10:00:00,1310.45,1310.976,1303.9,1304.95,222706.0,149254.2
2018-05-02 14:00:00,1304.95,1307.27,1303.9,1305.86,237996.0,151945.4
2018-05-02 18:00:00,1305.62,1313.5,1303.5,1304.9,252409.0,151538.95
2018-05-02 22:00:00,1304.576,1310.47,1304.29,1309.38,103123.0,146086.3
2018-05-03 02:00:00,1309.49,1310.2,1307.9,1309.319,79549.0,146489.15
2018-05-03 06:00:00,1309.24,1313.26,1306.2,1312.3,224329.0,154895.4
2018-05-03 10:00:00,1312.26,1318.1,1311.0,1314.9,250354.0,164461.3
2018-05-03 14:00:00,1314.93,1316.4,1310.55,1313.288,316230.0,171947.3
2018-05-03 18:00:00,1313.329,1315.036,1311.0,1312.0,110326.0,167862.05
2018-05-03 22:00:00,1311.72,1314.08,1311.0,1313.61,69805.0,157803.5
2018-05-04 02:00:00,1313.6,1314.4,1312.0,1312.8,63193.0,156617.7
2018-05-04 06:00:00,1312.8,1312.886,1308.4,1309.0,170647.0,161821.2
2018-05-04 10:00:00,1309.25,1315.411,1307.8,1309.936,313266.0,174518.9
2018-05-04 14:00:00,1309.81,1314.476,1309.4,1313.972,257051.0,180782.7
2018-05-04 18:00:00,1313.93,1315.13,1313.3,1314.77,68260.0,174896.4
2018-05-06 22:00:00,1315.28,1318.943,1313.78,1317.4,91772.0,165334.3
2018-05-07 02:00:00,1317.381,1318.476,1313.3,1314.876,92941.0,165571.25
2018-05-07 06:00:00,1314.859,1314.866,1311.5,1313.6,132472.0,166872.3
2018-05-07 10:00:00,1313.646,1314.89,1309.9,1311.92,190222.0,171693.55
2018-05-07 14:00:00,1311.88,1315.6,1311.8,1314.53,209553.0,172810.2
2018-05-07 18:00:00,1314.45,1314.81,1313.1,1314.0,78842.0,165617.0
2018-05-07 22:00:00,1313.52,1317.03,1312.4,1313.58,96078.0,158521.1
2018-05-08 02:00:00,1313.57,1314.336,1310.4,1312.596,96612.0,150731.25
2018-05-08 06:00:00,1312.51,1314.816,1308.36,1309.98,212749.0,156212.55
2018-05-08 10:00:00,1310.066,1312.033,1306.1,1306.956,214509.0,162960.55
2018-05-08 14:00:00,1306.85,1315.5,1305.8,1313.239,297030.0,166595.6
2018-05-08 18:00:00,1313.13,1317.81,1312.75,1314.4,157016.0,161928.7
2018-05-08 22:00:00,1314.55,1316.755,1309.8,1311.198,126348.0,152434.6
2018-05-09 02:00:00,1311.236,1312.32,1309.8,1310.87,92616.0,151549.1
2018-05-09 06:00:00,1310.87,1311.143,1303.83,1306.69,209718.0,158544.75
2018-05-09 10:00:00,1306.7,1314.8,1305.4,1313.822,276185.0,169194.35
2018-05-09 14:00:00,1313.69,1317.44,1311.2,1312.94,249200.0,173122.0
2018-05-09 18:00:00,1312.99,1313.28,1310.6,1312.4,80073.0,161462.35
2018-05-09 22:00:00,1312.31,1314.91,1310.8,1314.438,119190.0,154569.3
2018-05-10 02:00:00,1314.3,1315.73,1312.8,1313.3,107107.0,156511.65
2018-05-10 06:00:00,1313.36,1316.03,1310.6,1315.11,214356.0,162640.85
2018-05-10 10:00:00,1315.11,1322.84,1314.6,1318.94,315403.0,173763.95
2018-05-10 14:00:00,1318.92,1322.206,1316.0,1320.456,265499.0,180415.3
2018-05-10 18:00:00,1320.41,1321.94,1319.5,1321.2,79944.0,174901.4
2018-05-10 22:00:00,1321.15,1322.15,1319.7,1320.2,92151.0,169031.3
2018-05-11 02:00:00,1320.23,1320.696,1318.1,1318.8,75936.0,168886.0
2018-05-11 06:00:00,1318.81,1324.906,1318.5,1324.58,187253.0,173444.75
2018-05-11 10:00:00,1324.698,1325.916,1322.38,1323.47,192208.0,178224.55
2018-05-11 14:00:00,1323.536,1324.406,1320.2,1321.34,220872.0,178630.7
2018-05-11 18:00:00,1321.32,1321.47,1317.202,1318.85,74697.0,171640.1
2018-05-13 22:00:00,1318.07,1322.311,1317.7,1321.2,104775.0,162027.35
2018-05-14 02:00:00,1321.218,1321.366,1318.8,1320.4,81794.0,158266.25
2018-05-14 06:00:00,1320.458,1321.746,1318.9,1320.392,155608.0,159729.25
2018-05-14 10:00:00,1320.24,1321.206,1317.8,1320.56,167692.0,163483.05
2018-05-14 14:00:00,1320.646,1320.7,1315.1,1315.436,178762.0,161935.25
2018-05-14 18:00:00,1315.4,1315.486,1312.4,1313.3,92561.0,152754.05
2018-05-14 22:00:00,1313.19,1314.856,1312.51,1313.859,84524.0,144520.25
2018-05-15 02:00:00,1313.854,1314.18,1310.57,1311.979,88738.0,144953.5
2018-05-15 06:00:00,1311.95,1312.168,1309.2,1309.74,160482.0,147018.1
2018-05-15 10:00:00,1309.8,1310.2,1291.7,1292.906,280515.0,155688.5
2018-05-15 14:00:00,1292.81,1295.7,1289.4,1290.62,269229.0,158432.15
2018-05-15 18:00:00,1290.65,1292.9,1288.3,1290.2,140879.0,149705.95
2018-05-15 22:00:00,1289.82,1293.626,1289.45,1293.12,115449.0,142203.45
2018-05-16 02:00:00,1293.18,1295.1,1292.7,1294.71,91395.0,142776.0
2018-05-16 06:00:00,1294.75,1296.92,1290.1,1290.9,220674.0,149202.15
2018-05-16 10:00:00,1290.95,1291.8,1286.2,1290.95,266721.0,158741.4
2018-05-16 14:00:00,1290.96,1293.5,1287.2,1293.21,228830.0,160820.25
2018-05-16 18:00:00,1293.265,1293.7,1289.9,1290.7,79885.0,155204.1
2018-05-16 22:00:00,1290.16,1292.758,1289.4,1291.94,87692.0,148545.1
2018-05-17 02:00:00,1291.95,1294.4,1290.7,1292.92,105946.0,150107.55
2018-05-17 06:00:00,1292.9,1292.956,1287.0,1287.65,212733.0,155505.45
2018-05-17 10:00:00,1287.756,1291.846,1284.65,1288.87,239879.0,163409.7
2018-05-17 14:00:00,1288.87,1291.8,1287.3,1290.73,223355.0,166797.05
2018-05-17 18:00:00,1290.72,1291.83,1289.4,1290.7,63517.0,161588.3
2018-05-17 22:00:00,1290.59,1290.9,1287.5,1288.67,81176.0,156709.0
2018-05-18 02:00:00,1288.736,1290.17,1287.8,1289.81,75220.0,155841.95
2018-05-18 06:00:00,1289.876,1291.116,1286.0,1286.38,165483.0,159889.9
2018-05-18 10:00:00,1286.33,1290.5,1285.8,1288.756,209768.0,165941.4
2018-05-18 14:00:00,1288.69,1292.96,1288.0,1292.2,217441.0,168789.35
2018-05-18 18:00:00,1292.07,1294.3,1291.3,1292.97,59803.0,157753.75
2018-05-20 22:00:00,1290.33,1291.986,1288.4,1290.046,105912.0,149587.9
2018-05-21 02:00:00,1289.96,1290.16,1285.8,1286.85,96322.0,147360.05
2018-05-21 06:00:00,1286.78,1287.115,1281.8,1284.595,174051.0,150290.15
2018-05-21 10:00:00,1284.6,1289.8,1283.5,1288.22,191553.0,155298.05
2018-05-21 14:00:00,1288.4,1292.2,1286.8,1291.6,201932.0,154360.95
2018-05-21 18:00:00,1291.48,1293.2,1290.4,1292.4,71197.0,144584.75
2018-05-21 22:00:00,1292.42,1293.43,1290.1,1290.9,93762.0,137831.35
2018-05-22 02:00:00,1290.939,1291.1,1288.1,1290.3,87951.0,138234.65
2018-05-22 06:00:00,1290.29,1296.136,1287.7,1294.9,224720.0,145086.05
2018-05-22 10:00:00,1294.919,1296.121,1292.2,1293.507,216438.0,150610.65
2018-05-22 14:00:00,1293.41,1294.53,1290.9,1292.53,214516.0,150699.8
2018-05-22 18:00:00,1292.5,1292.76,1290.57,1291.2,62674.0,141839.55
2018-05-22 22:00:00,1291.03,1295.508,1290.58,1293.3,121518.0,136747.7
2018-05-23 02:00:00,1293.2,1293.486,1290.1,1290.38,111672.0,139155.45
2018-05-23 06:00:00,1290.37,1298.495,1288.9,1297.368,291143.0,149653.8
2018-05-23 10:00:00,1297.36,1297.9,1287.55,1289.657,271146.0,159450.1
2018-05-23 14:00:00,1289.74,1294.316,1288.32,1289.428,252043.0,163778.1
2018-05-23 18:00:00,1289.36,1295.04,1289.06,1293.3,148351.0,160707.25
2018-05-23 22:00:00,1293.43,1295.9,1292.7,1294.1,135336.0,156602.0
2018-05-24 02:00:00,1294.207,1296.091,1293.4,1294.11,118206.0,159522.15
2018-05-24 06:00:00,1294.19,1297.96,1292.6,1295.988,210941.0,164773.6
2018-05-24 10:00:00,1295.93,1305.31,1295.3,1304.58,239875.0,171951.25
2018-05-24 14:00:00,1304.582,1306.7,1303.4,1305.4,269947.0,176746.05
2018-05-24 18:00:00,1305.37,1306.14,1304.0,1304.5,71541.0,170745.45
2018-05-24 22:00:00,1304.01,1305.504,1301.4,1302.85,132102.0,167253.95
2018-05-25 02:00:00,1302.89,1303.26,1301.5,1302.199,82038.0,167796.0
2018-05-25 06:00:00,1302.197,1305.73,1301.5,1304.868,211397.0,173677.75
2018-05-25 10:00:00,1304.78,1307.77,1302.1,1303.37,298595.0,184209.95
2018-05-25 14:00:00,1303.302,1304.906,1302.2,1303.2,232970.0,184622.45
2018-05-25 18:00:00,1303.22,1303.57,1299.6,1301.81,71075.0,177354.3
2018-05-27 22:00:00,1299.79,1300.15,1296.248,1298.4,109052.0,172081.1
2018-05-28 02:00:00,1298.3,1299.26,1296.8,1297.13,90288.0,173461.8
2018-05-28 06:00:00,1297.25,1299.1,1295.3,1298.51,178871.0,176329.45
2018-05-28 10:00:00,1298.59,1300.315,1296.6,1297.926,193457.0,180418.7
2018-05-28 14:00:00,1297.898,1299.4,1297.3,1297.65,78136.0,169768.35
2018-05-28 18:00:00,1297.62,1297.62,1297.62,1297.62,1.0,156211.1
2018-05-28 22:00:00,1297.659,1301.38,1296.7,1299.076,104119.0,148814.9
2018-05-29 02:00:00,1299.076,1300.0,1297.1,1298.119,87313.0,145763.0
