datetime,open,high,low,close
2021-01-18 19:45:00,90.754,90.761,90.742,90.753
2021-01-18 20:00:00,90.757,90.76,90.743,90.749
2021-01-18 20:15:00,90.749,90.753,90.745,90.746
2021-01-18 20:30:00,90.749,90.754,90.741,90.744
2021-01-18 20:45:00,90.747,90.757,90.741,90.754
2021-01-18 21:00:00,90.76,90.763,90.751,90.757
2021-01-18 21:15:00,90.76,90.767,90.754,90.76
2021-01-18 21:30:00,90.764,90.764,90.748,90.753
2021-01-18 21:45:00,90.756,90.768,90.749,90.766
2021-01-18 22:00:00,90.767,90.77,90.758,90.767
2021-01-18 22:15:00,90.771,90.775,90.762,90.769
2021-01-18 22:30:00,90.769,90.773,90.762,90.764
2021-01-18 22:45:00,90.766,90.768,90.757,90.762
2021-01-18 23:00:00,90.768,90.784,90.767,90.779
2021-01-19 00:30:00,90.728,90.728,90.728,90.728
2021-01-19 00:45:00,90.694,90.726,90.691,90.705
2021-01-19 01:00:00,90.705,90.709,90.692,90.698
2021-01-19 01:15:00,90.701,90.701,90.669,90.674
2021-01-19 01:30:00,90.677,90.677,90.641,90.643
2021-01-19 01:45:00,90.647,90.674,90.642,90.674
2021-01-19 02:00:00,90.676,90.695,90.671,90.674
2021-01-19 02:15:00,90.674,90.676,90.65,90.658
2021-01-19 02:30:00,90.658,90.669,90.653,90.664
2021-01-19 02:45:00,90.667,90.695,90.655,90.692
2021-01-19 03:00:00,90.695,90.709,90.682,90.693
2021-01-19 03:15:00,90.696,90.703,90.68,90.681
2021-01-19 03:30:00,90.684,90.692,90.669,90.676
2021-01-19 03:45:00,90.68,90.683,90.662,90.671
2021-01-19 04:00:00,90.674,90.68,90.669,90.676
2021-01-19 04:15:00,90.679,90.691,90.673,90.69
2021-01-19 04:30:00,90.693,90.693,90.671,90.674
2021-01-19 04:45:00,90.677,90.685,90.673,90.677
2021-01-19 05:00:00,90.677,90.688,90.67,90.681
2021-01-19 05:15:00,90.685,90.685,90.666,90.675
2021-01-19 05:30:00,90.678,90.711,90.672,90.708
2021-01-19 05:45:00,90.712,90.712,90.671,90.671
2021-01-19 06:00:00,90.675,90.691,90.667,90.682
2021-01-19 06:15:00,90.686,90.693,90.673,90.688
2021-01-19 06:30:00,90.691,90.701,90.687,90.688
2021-01-19 06:45:00,90.692,90.695,90.673,90.674
2021-01-19 07:00:00,90.678,90.705,90.671,90.687
2021-01-19 07:15:00,90.691,90.762,90.687,90.726
2021-01-19 07:30:00,90.729,90.744,90.671,90.673
2021-01-19 07:45:00,90.676,90.681,90.623,90.646
2021-01-19 08:00:00,90.649,90.649,90.561,90.626
2021-01-19 08:15:00,90.628,90.628,90.574,90.589
2021-01-19 08:30:00,90.592,90.621,90.582,90.583
2021-01-19 08:45:00,90.584,90.631,90.582,90.627
2021-01-19 09:00:00,90.63,90.653,90.608,90.648
2021-01-19 09:15:00,90.649,90.662,90.594,90.596
2021-01-19 09:30:00,90.598,90.614,90.554,90.567
2021-01-19 09:45:00,90.566,90.573,90.54,90.562
2021-01-19 10:00:00,90.566,90.567,90.492,90.495
2021-01-19 10:15:00,90.498,90.518,90.477,90.5
2021-01-19 10:30:00,90.505,90.519,90.478,90.481
2021-01-19 10:45:00,90.484,90.506,90.458,90.494
2021-01-19 11:00:00,90.498,90.498,90.461,90.464
2021-01-19 11:15:00,90.467,90.486,90.446,90.474
2021-01-19 11:30:00,90.474,90.502,90.46,90.5
2021-01-19 11:45:00,90.503,90.503,90.476,90.501
2021-01-19 12:00:00,90.504,90.528,90.481,90.487
2021-01-19 12:15:00,90.492,90.495,90.461,90.482
2021-01-19 12:30:00,90.482,90.511,90.481,90.508
2021-01-19 12:45:00,90.512,90.523,90.485,90.512
2021-01-19 13:00:00,90.516,90.535,90.475,90.476
2021-01-19 13:15:00,90.48,90.498,90.468,90.487
2021-01-19 13:30:00,90.49,90.493,90.425,90.428
2021-01-19 13:45:00,90.431,90.464,90.42,90.455
2021-01-19 14:00:00,90.459,90.46,90.409,90.409
2021-01-19 14:15:00,90.408,90.432,90.402,90.431
2021-01-19 14:30:00,90.435,90.506,90.429,90.504
2021-01-19 14:45:00,90.507,90.557,90.494,90.542
2021-01-19 15:00:00,90.546,90.571,90.519,90.57
2021-01-19 15:15:00,90.574,90.579,90.542,90.553
2021-01-19 15:30:00,90.556,90.558,90.483,90.487
2021-01-19 15:45:00,90.491,90.547,90.478,90.506
2021-01-19 16:00:00,90.51,90.532,90.467,90.489
2021-01-19 16:15:00,90.493,90.556,90.487,90.548
2021-01-19 16:30:00,90.551,90.561,90.515,90.517
2021-01-19 16:45:00,90.52,90.52,90.488,90.498
2021-01-19 17:00:00,90.497,90.527,90.494,90.523
2021-01-19 17:15:00,90.523,90.552,90.511,90.529
2021-01-19 17:30:00,90.533,90.536,90.491,90.493
2021-01-19 17:45:00,90.497,90.544,90.492,90.522
2021-01-19 18:00:00,90.527,90.528,90.509,90.523
2021-01-19 18:15:00,90.526,90.543,90.51,90.542
2021-01-19 18:30:00,90.545,90.555,90.517,90.539
2021-01-19 18:45:00,90.539,90.542,90.52,90.533
2021-01-19 19:00:00,90.534,90.547,90.526,90.527
2021-01-19 19:15:00,90.531,90.545,90.515,90.539
2021-01-19 19:30:00,90.539,90.546,90.502,90.509
2021-01-19 19:45:00,90.512,90.513,90.474,90.498
2021-01-19 20:00:00,90.502,90.515,90.492,90.496
2021-01-19 20:15:00,90.498,90.51,90.491,90.509
2021-01-19 20:30:00,90.508,90.519,90.502,90.516
2021-01-19 20:45:00,90.519,90.519,90.492,90.494
2021-01-19 21:00:00,90.498,90.504,90.489,90.498
2021-01-19 21:15:00,90.501,90.503,90.491,90.497
2021-01-19 21:30:00,90.496,90.5,90.482,90.485
2021-01-19 21:45:00,90.488,90.489,90.478,90.487
2021-01-19 22:00:00,90.49,90.516,90.487,90.496
2021-01-19 22:15:00,90.496,90.502,90.488,90.495
2021-01-19 22:30:00,90.496,90.5,90.49,90.494
2021-01-19 22:45:00,90.494,90.497,90.476,90.483
2021-01-19 23:00:00,90.485,90.497,90.473,90.475
2021-01-20 00:30:00,90.408,90.408,90.408,90.408
2021-01-20 00:45:00,90.397,90.422,90.397,90.406
2021-01-20 01:00:00,90.41,90.443,90.385,90.443
2021-01-20 01:15:00,90.443,90.445,90.411,90.431
2021-01-20 01:30:00,90.432,90.433,90.39,90.402
2021-01-20 01:45:00,90.406,90.406,90.382,90.4
2021-01-20 02:00:00,90.4,90.407,90.372,90.38
2021-01-20 02:15:00,90.384,90.39,90.352,90.354
2021-01-20 02:30:00,90.356,90.356,90.336,90.345
2021-01-20 02:45:00,90.348,90.371,90.336,90.366
2021-01-20 03:00:00,90.369,90.372,90.346,90.36
2021-01-20 03:15:00,90.363,90.375,90.348,90.367
2021-01-20 03:30:00,90.372,90.384,90.358,90.362
2021-01-20 03:45:00,90.365,90.378,90.358,90.364
2021-01-20 04:00:00,90.369,90.395,90.362,90.366
2021-01-20 04:15:00,90.369,90.379,90.36,90.374
2021-01-20 04:30:00,90.372,90.383,90.367,90.373
2021-01-20 04:45:00,90.372,90.391,90.369,90.385
2021-01-20 05:00:00,90.388,90.388,90.361,90.362
2021-01-20 05:15:00,90.367,90.38,90.356,90.376
2021-01-20 05:30:00,90.378,90.384,90.372,90.378
2021-01-20 05:45:00,90.382,90.384,90.358,90.359
2021-01-20 06:00:00,90.362,90.369,90.34,90.349
2021-01-20 06:15:00,90.353,90.368,90.346,90.356
2021-01-20 06:30:00,90.356,90.361,90.277,90.28
2021-01-20 06:45:00,90.282,90.336,90.276,90.331
2021-01-20 07:00:00,90.335,90.337,90.3,90.301
2021-01-20 07:15:00,90.304,90.308,90.287,90.3
2021-01-20 07:30:00,90.304,90.314,90.281,90.295
2021-01-20 07:45:00,90.298,90.306,90.285,90.29
2021-01-20 08:00:00,90.29,90.354,90.275,90.353
2021-01-20 08:15:00,90.356,90.374,90.329,90.351
2021-01-20 08:30:00,90.355,90.404,90.345,90.38
2021-01-20 08:45:00,90.381,90.416,90.369,90.395
2021-01-20 09:00:00,90.397,90.423,90.378,90.412
2021-01-20 09:15:00,90.416,90.443,90.402,90.435
2021-01-20 09:30:00,90.439,90.468,90.407,90.409
2021-01-20 09:45:00,90.41,90.46,90.403,90.416
2021-01-20 10:00:00,90.415,90.472,90.413,90.464
2021-01-20 10:15:00,90.467,90.491,90.448,90.455
2021-01-20 10:30:00,90.46,90.468,90.426,90.428
2021-01-20 10:45:00,90.431,90.439,90.412,90.434
2021-01-20 11:00:00,90.438,90.476,90.426,90.458
2021-01-20 11:15:00,90.461,90.478,90.457,90.473
2021-01-20 11:30:00,90.472,90.499,90.472,90.477
2021-01-20 11:45:00,90.475,90.513,90.47,90.51
2021-01-20 12:00:00,90.51,90.52,90.499,90.512
2021-01-20 12:15:00,90.516,90.556,90.51,90.535
2021-01-20 12:30:00,90.539,90.542,90.51,90.538
2021-01-20 12:45:00,90.543,90.605,90.538,90.588
2021-01-20 13:00:00,90.588,90.606,90.579,90.585
2021-01-20 13:15:00,90.586,90.595,90.524,90.529
2021-01-20 13:30:00,90.533,90.583,90.529,90.547
2021-01-20 13:45:00,90.551,90.565,90.514,90.521
2021-01-20 14:00:00,90.526,90.549,90.48,90.544
2021-01-20 14:15:00,90.545,90.584,90.537,90.569
2021-01-20 14:30:00,90.572,90.58,90.522,90.549
2021-01-20 14:45:00,90.552,90.697,90.546,90.684
2021-01-20 15:00:00,90.688,90.688,90.508,90.523
2021-01-20 15:15:00,90.523,90.525,90.449,90.494
2021-01-20 15:30:00,90.496,90.496,90.401,90.428
2021-01-20 15:45:00,90.433,90.522,90.391,90.486
2021-01-20 16:00:00,90.486,90.56,90.479,90.522
2021-01-20 16:15:00,90.526,90.54,90.502,90.519
2021-01-20 16:30:00,90.522,90.526,90.47,90.478
2021-01-20 16:45:00,90.481,90.481,90.426,90.452
2021-01-20 17:00:00,90.45,90.476,90.437,90.45
2021-01-20 17:15:00,90.454,90.493,90.446,90.49
2021-01-20 17:30:00,90.495,90.512,90.464,90.506
2021-01-20 17:45:00,90.509,90.519,90.48,90.493
2021-01-20 18:00:00,90.497,90.517,90.478,90.492
2021-01-20 18:15:00,90.493,90.5,90.482,90.488
2021-01-20 18:30:00,90.49,90.491,90.469,90.48
2021-01-20 18:45:00,90.483,90.484,90.463,90.47
2021-01-20 19:00:00,90.473,90.505,90.468,90.491
2021-01-20 19:15:00,90.495,90.504,90.488,90.493
2021-01-20 19:30:00,90.493,90.506,90.478,90.494
2021-01-20 19:45:00,90.498,90.505,90.473,90.474
2021-01-20 20:00:00,90.477,90.503,90.472,90.499
2021-01-20 20:15:00,90.499,90.502,90.483,90.495
2021-01-20 20:30:00,90.494,90.514,90.479,90.511
2021-01-20 20:45:00,90.514,90.515,90.458,90.459
2021-01-20 21:00:00,90.463,90.474,90.455,90.466
2021-01-20 21:15:00,90.467,90.468,90.457,90.459
2021-01-20 21:30:00,90.463,90.467,90.45,90.463
2021-01-20 21:45:00,90.467,90.471,90.452,90.463
2021-01-20 22:00:00,90.467,90.478,90.463,90.466
2021-01-20 22:15:00,90.469,90.483,90.451,90.468
2021-01-20 22:30:00,90.471,90.477,90.447,90.451
2021-01-20 22:45:00,90.455,90.459,90.443,90.454
2021-01-20 23:00:00,90.458,90.458,90.429,90.433
2021-01-21 00:30:00,90.418,90.418,90.418,90.418
2021-01-21 00:45:00,90.446,90.452,90.397,90.397
2021-01-21 01:00:00,90.401,90.406,90.313,90.327
2021-01-21 01:15:00,90.329,90.346,90.312,90.336
2021-01-21 01:30:00,90.336,90.356,90.332,90.351
2021-01-21 01:45:00,90.355,90.361,90.341,90.356
2021-01-21 02:00:00,90.359,90.36,90.342,90.348
2021-01-21 02:15:00,90.353,90.363,90.348,90.355
2021-01-21 02:30:00,90.358,90.362,90.331,90.333
2021-01-21 02:45:00,90.335,90.336,90.294,90.335
2021-01-21 03:00:00,90.338,90.342,90.315,90.333
2021-01-21 03:15:00,90.337,90.337,90.299,90.303
2021-01-21 03:30:00,90.308,90.321,90.3,90.307
2021-01-21 03:45:00,90.308,90.319,90.3,90.309
2021-01-21 04:00:00,90.309,90.315,90.303,90.306
2021-01-21 04:15:00,90.307,90.314,90.303,90.305
2021-01-21 04:30:00,90.308,90.32,90.3,90.317
2021-01-21 04:45:00,90.315,90.324,90.296,90.301
2021-01-21 05:00:00,90.304,90.316,90.295,90.301
2021-01-21 05:15:00,90.305,90.306,90.27,90.277
2021-01-21 05:30:00,90.28,90.28,90.247,90.265
2021-01-21 05:45:00,90.269,90.269,90.254,90.262
2021-01-21 06:00:00,90.263,90.273,90.247,90.252
2021-01-21 06:15:00,90.251,90.27,90.244,90.259
2021-01-21 06:30:00,90.262,90.298,90.245,90.293
2021-01-21 06:45:00,90.296,90.3,90.269,90.274
2021-01-21 07:00:00,90.277,90.308,90.268,90.301
2021-01-21 07:15:00,90.304,90.326,90.297,90.321
2021-01-21 07:30:00,90.325,90.325,90.279,90.304
2021-01-21 07:45:00,90.308,90.371,90.271,90.362
2021-01-21 08:00:00,90.364,90.364,90.305,90.328
2021-01-21 08:15:00,90.331,90.379,90.323,90.355
2021-01-21 08:30:00,90.356,90.373,90.313,90.313
2021-01-21 08:45:00,90.319,90.321,90.232,90.262
2021-01-21 09:00:00,90.265,90.289,90.237,90.25
2021-01-21 09:15:00,90.254,90.255,90.199,90.208
2021-01-21 09:30:00,90.208,90.228,90.188,90.192
2021-01-21 09:45:00,90.193,90.218,90.183,90.197
2021-01-21 10:00:00,90.196,90.208,90.181,90.197
2021-01-21 10:15:00,90.2,90.219,90.18,90.218
2021-01-21 10:30:00,90.222,90.252,90.208,90.229
2021-01-21 10:45:00,90.232,90.241,90.21,90.216
2021-01-21 11:00:00,90.216,90.269,90.209,90.269
2021-01-21 11:15:00,90.272,90.272,90.231,90.232
2021-01-21 11:30:00,90.232,90.245,90.193,90.195
2021-01-21 11:45:00,90.197,90.207,90.177,90.199
2021-01-21 12:00:00,90.199,90.208,90.168,90.177
2021-01-21 12:15:00,90.181,90.181,90.143,90.158
2021-01-21 12:30:00,90.161,90.202,90.153,90.201
2021-01-21 12:45:00,90.205,90.224,90.143,90.217
2021-01-21 13:00:00,90.22,90.232,90.108,90.131
2021-01-21 13:15:00,90.133,90.133,90.091,90.113
2021-01-21 13:30:00,90.117,90.163,90.081,90.135
2021-01-21 13:45:00,90.14,90.179,90.048,90.179
2021-01-21 14:00:00,90.183,90.215,90.154,90.187
2021-01-21 14:15:00,90.192,90.232,90.175,90.205
2021-01-21 14:30:00,90.209,90.26,90.182,90.248
2021-01-21 14:45:00,90.25,90.258,90.167,90.175
2021-01-21 15:00:00,90.178,90.184,90.1,90.112
2021-01-21 15:15:00,90.114,90.114,90.051,90.052
2021-01-21 15:30:00,90.056,90.125,90.049,90.084
2021-01-21 15:45:00,90.088,90.181,90.074,90.171
2021-01-21 16:00:00,90.174,90.201,90.147,90.166
2021-01-21 16:15:00,90.17,90.202,90.163,90.189
2021-01-21 16:30:00,90.193,90.261,90.188,90.245
2021-01-21 16:45:00,90.248,90.26,90.218,90.227
2021-01-21 17:00:00,90.231,90.266,90.223,90.258
2021-01-21 17:15:00,90.262,90.279,90.244,90.252
2021-01-21 17:30:00,90.252,90.26,90.217,90.23
2021-01-21 17:45:00,90.234,90.237,90.199,90.209
2021-01-21 18:00:00,90.212,90.212,90.181,90.198
2021-01-21 18:15:00,90.202,90.215,90.188,90.191
2021-01-21 18:30:00,90.194,90.208,90.17,90.175
2021-01-21 18:45:00,90.178,90.199,90.163,90.17
2021-01-21 19:00:00,90.17,90.179,90.136,90.142
2021-01-21 19:15:00,90.146,90.156,90.127,90.141
2021-01-21 19:30:00,90.144,90.151,90.125,90.128
2021-01-21 19:45:00,90.132,90.15,90.127,90.131
2021-01-21 20:00:00,90.133,90.149,90.104,90.117
2021-01-21 20:15:00,90.12,90.12,90.1,90.102
2021-01-21 20:30:00,90.106,90.113,90.092,90.096
2021-01-21 20:45:00,90.099,90.099,90.064,90.073
2021-01-21 21:00:00,90.076,90.086,90.071,90.082
2021-01-21 21:15:00,90.081,90.097,90.08,90.094
2021-01-21 21:30:00,90.097,90.103,90.091,90.096
2021-01-21 21:45:00,90.096,90.097,90.064,90.09
2021-01-21 22:00:00,90.095,90.102,90.089,90.094
2021-01-21 22:15:00,90.097,90.103,90.089,90.094
2021-01-21 22:30:00,90.097,90.106,90.091,90.096
2021-01-21 22:45:00,90.1,90.1,90.085,90.088
2021-01-21 23:00:00,90.091,90.091,90.07,90.076
2021-01-22 00:30:00,90.051,90.051,90.051,90.051
2021-01-22 00:45:00,90.075,90.096,90.072,90.094
2021-01-22 01:00:00,90.096,90.131,90.093,90.115
2021-01-22 01:15:00,90.118,90.151,90.109,90.123
2021-01-22 01:30:00,90.127,90.142,90.101,90.103
2021-01-22 01:45:00,90.106,90.124,90.092,90.098
2021-01-22 02:00:00,90.101,90.114,90.082,90.102
2021-01-22 02:15:00,90.106,90.123,90.099,90.103
2021-01-22 02:30:00,90.106,90.106,90.076,90.081
2021-01-22 02:45:00,90.084,90.093,90.075,90.089
2021-01-22 03:00:00,90.093,90.097,90.082,90.09
2021-01-22 03:15:00,90.089,90.111,90.089,90.101
2021-01-22 03:30:00,90.106,90.108,90.096,90.108
2021-01-22 03:45:00,90.111,90.113,90.088,90.095
2021-01-22 04:00:00,90.1,90.101,90.08,90.097
2021-01-22 04:15:00,90.1,90.107,90.091,90.095
2021-01-22 04:30:00,90.094,90.105,90.09,90.093
2021-01-22 04:45:00,90.096,90.108,90.088,90.106
2021-01-22 05:00:00,90.109,90.124,90.102,90.121
2021-01-22 05:15:00,90.122,90.126,90.104,90.104
2021-01-22 05:30:00,90.107,90.122,90.104,90.119
2021-01-22 05:45:00,90.122,90.129,90.118,90.123
2021-01-22 06:00:00,90.125,90.171,90.12,90.169
2021-01-22 06:15:00,90.171,90.188,90.16,90.164
2021-01-22 06:30:00,90.162,90.172,90.152,90.168
2021-01-22 06:45:00,90.168,90.173,90.155,90.169
2021-01-22 07:00:00,90.171,90.226,90.171,90.222
2021-01-22 07:15:00,90.225,90.247,90.206,90.244
2021-01-22 07:30:00,90.247,90.263,90.242,90.252
2021-01-22 07:45:00,90.256,90.26,90.221,90.246
2021-01-22 08:00:00,90.248,90.252,90.225,90.243
2021-01-22 08:15:00,90.245,90.284,90.237,90.251
2021-01-22 08:30:00,90.253,90.253,90.106,90.136
2021-01-22 08:45:00,90.141,90.143,90.091,90.099
2021-01-22 09:00:00,90.104,90.145,90.061,90.136
2021-01-22 09:15:00,90.14,90.195,90.136,90.164
2021-01-22 09:30:00,90.166,90.221,90.162,90.221
2021-01-22 09:45:00,90.224,90.255,90.173,90.174
2021-01-22 10:00:00,90.173,90.194,90.163,90.173
2021-01-22 10:15:00,90.176,90.204,90.166,90.169
2021-01-22 10:30:00,90.173,90.2,90.169,90.196
2021-01-22 10:45:00,90.198,90.228,90.17,90.22
2021-01-22 11:00:00,90.223,90.223,90.164,90.178
2021-01-22 11:15:00,90.181,90.191,90.149,90.151
2021-01-22 11:30:00,90.153,90.159,90.128,90.141
2021-01-22 11:45:00,90.145,90.167,90.105,90.161
2021-01-22 12:00:00,90.167,90.192,90.139,90.186
2021-01-22 12:15:00,90.191,90.215,90.17,90.208
2021-01-22 12:30:00,90.209,90.258,90.197,90.257
2021-01-22 12:45:00,90.261,90.262,90.226,90.244
2021-01-22 13:00:00,90.246,90.292,90.241,90.284
2021-01-22 13:15:00,90.288,90.307,90.268,90.272
2021-01-22 13:30:00,90.275,90.29,90.252,90.253
2021-01-22 13:45:00,90.256,90.257,90.212,90.247
2021-01-22 14:00:00,90.252,90.303,90.235,90.3
2021-01-22 14:15:00,90.299,90.299,90.259,90.265
2021-01-22 14:30:00,90.27,90.304,90.25,90.26
2021-01-22 14:45:00,90.262,90.277,90.186,90.188
2021-01-22 15:00:00,90.191,90.194,90.127,90.131
2021-01-22 15:15:00,90.134,90.19,90.118,90.171
2021-01-22 15:30:00,90.173,90.217,90.153,90.188
2021-01-22 15:45:00,90.192,90.276,90.186,90.21
2021-01-22 16:00:00,90.21,90.218,90.16,90.182
2021-01-22 16:15:00,90.185,90.229,90.17,90.212
2021-01-22 16:30:00,90.214,90.219,90.171,90.188
2021-01-22 16:45:00,90.188,90.194,90.146,90.171
2021-01-22 17:00:00,90.174,90.205,90.158,90.19
2021-01-22 17:15:00,90.19,90.227,90.176,90.22
2021-01-22 17:30:00,90.225,90.251,90.218,90.249
2021-01-22 17:45:00,90.249,90.259,90.233,90.237
2021-01-22 18:00:00,90.241,90.253,90.237,90.241
2021-01-22 18:15:00,90.244,90.247,90.216,90.225
2021-01-22 18:30:00,90.228,90.246,90.223,90.227
2021-01-22 18:45:00,90.231,90.247,90.225,90.233
2021-01-22 19:00:00,90.232,90.234,90.209,90.219
2021-01-22 19:15:00,90.224,90.224,90.197,90.204
2021-01-22 19:30:00,90.207,90.216,90.2,90.204
2021-01-22 19:45:00,90.208,90.24,90.203,90.238
2021-01-22 20:00:00,90.242,90.255,90.235,90.248
2021-01-22 20:15:00,90.249,90.252,90.222,90.232
2021-01-22 20:30:00,90.231,90.235,90.209,90.214
2021-01-22 20:45:00,90.213,90.229,90.204,90.228
2021-01-22 21:00:00,90.234,90.246,90.216,90.218
2021-01-22 21:15:00,90.218,90.228,90.216,90.221
2021-01-22 21:30:00,90.222,90.238,90.219,90.231
2021-01-22 21:45:00,90.232,90.235,90.206,90.211
2021-01-22 22:00:00,90.215,90.215,90.212,90.212
2021-01-24 22:00:00,90.226,90.226,90.226,90.226
2021-01-24 23:00:00,90.245,90.248,90.23,90.236
2021-01-24 23:15:00,90.241,90.247,90.219,90.244
2021-01-24 23:30:00,90.244,90.248,90.214,90.217
2021-01-24 23:45:00,90.22,90.23,90.205,90.229
2021-01-25 00:00:00,90.233,90.237,90.211,90.218
2021-01-25 00:15:00,90.22,90.225,90.198,90.201
2021-01-25 00:30:00,90.203,90.21,90.189,90.191
2021-01-25 00:45:00,90.194,90.229,90.185,90.221
2021-01-25 01:00:00,90.225,90.256,90.214,90.23
2021-01-25 01:15:00,90.229,90.258,90.221,90.253
2021-01-25 01:30:00,90.255,90.277,90.231,90.275
2021-01-25 01:45:00,90.277,90.277,90.244,90.247
2021-01-25 02:00:00,90.251,90.251,90.213,90.233
2021-01-25 02:15:00,90.237,90.237,90.206,90.211
2021-01-25 02:30:00,90.211,90.215,90.173,90.173
2021-01-25 02:45:00,90.176,90.197,90.159,90.189
2021-01-25 03:00:00,90.192,90.192,90.163,90.169
2021-01-25 03:15:00,90.173,90.173,90.148,90.152
2021-01-25 03:30:00,90.151,90.163,90.147,90.148
2021-01-25 03:45:00,90.152,90.172,90.147,90.158
2021-01-25 04:00:00,90.163,90.163,90.147,90.155
2021-01-25 04:15:00,90.158,90.158,90.129,90.134
2021-01-25 04:30:00,90.137,90.144,90.123,90.137
2021-01-25 04:45:00,90.136,90.157,90.128,90.154
2021-01-25 05:00:00,90.156,90.159,90.13,90.132
2021-01-25 05:15:00,90.136,90.143,90.114,90.122
2021-01-25 05:30:00,90.125,90.14,90.108,90.136
2021-01-25 05:45:00,90.14,90.14,90.108,90.109
2021-01-25 06:00:00,90.113,90.113,90.087,90.095
2021-01-25 06:15:00,90.095,90.124,90.094,90.111
2021-01-25 06:30:00,90.115,90.131,90.105,90.112
2021-01-25 06:45:00,90.112,90.141,90.094,90.127
2021-01-25 07:00:00,90.131,90.154,90.105,90.151
2021-01-25 07:15:00,90.152,90.153,90.121,90.127
2021-01-25 07:30:00,90.132,90.133,90.091,90.095
2021-01-25 07:45:00,90.098,90.115,90.083,90.096
2021-01-25 08:00:00,90.099,90.159,90.095,90.152
2021-01-25 08:15:00,90.156,90.191,90.129,90.138
2021-01-25 08:30:00,90.14,90.156,90.126,90.149
2021-01-25 08:45:00,90.15,90.179,90.132,90.157
2021-01-25 09:00:00,90.16,90.234,90.152,90.225
2021-01-25 09:15:00,90.229,90.31,90.226,90.272
2021-01-25 09:30:00,90.274,90.314,90.256,90.31
2021-01-25 09:45:00,90.314,90.334,90.301,90.314
2021-01-25 10:00:00,90.318,90.353,90.314,90.352
2021-01-25 10:15:00,90.353,90.357,90.298,90.304
2021-01-25 10:30:00,90.308,90.311,90.272,90.279
2021-01-25 10:45:00,90.282,90.296,90.236,90.245
2021-01-25 11:00:00,90.249,90.256,90.229,90.244
2021-01-25 11:15:00,90.249,90.264,90.228,90.245
2021-01-25 11:30:00,90.248,90.261,90.241,90.244
2021-01-25 11:45:00,90.248,90.262,90.219,90.251
2021-01-25 12:00:00,90.255,90.284,90.252,90.257
2021-01-25 12:15:00,90.262,90.288,90.247,90.287
2021-01-25 12:30:00,90.286,90.31,90.268,90.292
2021-01-25 12:45:00,90.296,90.303,90.262,90.282
2021-01-25 13:00:00,90.285,90.304,90.278,90.286
2021-01-25 13:15:00,90.288,90.288,90.262,90.272
2021-01-25 13:30:00,90.275,90.339,90.265,90.325
2021-01-25 13:45:00,90.328,90.328,90.288,90.308
2021-01-25 14:00:00,90.311,90.315,90.273,90.307
2021-01-25 14:15:00,90.31,90.35,90.299,90.33
2021-01-25 14:30:00,90.334,90.372,90.291,90.351
2021-01-25 14:45:00,90.354,90.487,90.347,90.484
2021-01-25 15:00:00,90.484,90.515,90.44,90.479
2021-01-25 15:15:00,90.478,90.506,90.433,90.472
2021-01-25 15:30:00,90.475,90.487,90.447,90.461
2021-01-25 15:45:00,90.466,90.486,90.412,90.433
2021-01-25 16:00:00,90.435,90.519,90.413,90.492
2021-01-25 16:15:00,90.495,90.503,90.446,90.449
2021-01-25 16:30:00,90.452,90.47,90.415,90.423
2021-01-25 16:45:00,90.425,90.426,90.393,90.402
2021-01-25 17:00:00,90.405,90.408,90.371,90.377
2021-01-25 17:15:00,90.381,90.396,90.356,90.377
2021-01-25 17:30:00,90.38,90.38,90.331,90.342
2021-01-25 17:45:00,90.345,90.358,90.329,90.354
2021-01-25 18:00:00,90.358,90.369,90.336,90.346
2021-01-25 18:15:00,90.349,90.366,90.341,90.349
2021-01-25 18:30:00,90.348,90.373,90.347,90.367
2021-01-25 18:45:00,90.371,90.373,90.349,90.352
2021-01-25 19:00:00,90.355,90.367,90.339,90.36
2021-01-25 19:15:00,90.364,90.396,90.357,90.392
2021-01-25 19:30:00,90.395,90.397,90.387,90.389
2021-01-25 19:45:00,90.391,90.4,90.375,90.391
2021-01-25 20:00:00,90.394,90.404,90.378,90.398
2021-01-25 20:15:00,90.401,90.405,90.38,90.397
2021-01-25 20:30:00,90.397,90.403,90.378,90.378
2021-01-25 20:45:00,90.381,90.383,90.356,90.359
2021-01-25 21:00:00,90.364,90.38,90.359,90.374
2021-01-25 21:15:00,90.374,90.384,90.369,90.372
2021-01-25 21:30:00,90.376,90.376,90.351,90.353
2021-01-25 21:45:00,90.357,90.362,90.347,90.359
2021-01-25 22:00:00,90.363,90.374,90.351,90.355
2021-01-25 22:15:00,90.359,90.368,90.344,90.36
2021-01-25 22:30:00,90.364,90.372,90.347,90.367
2021-01-25 22:45:00,90.368,90.378,90.35,90.355
2021-01-25 23:00:00,90.359,90.359,90.34,90.343
2021-01-26 00:45:00,90.393,90.409,90.385,90.403
2021-01-26 01:00:00,90.406,90.406,90.384,90.386
2021-01-26 01:15:00,90.39,90.409,90.385,90.404
2021-01-26 01:30:00,90.409,90.412,90.37,90.376
2021-01-26 01:45:00,90.377,90.384,90.33,90.331
2021-01-26 02:00:00,90.331,90.349,90.32,90.342
2021-01-26 02:15:00,90.346,90.352,90.333,90.342
2021-01-26 02:30:00,90.345,90.35,90.327,90.337
2021-01-26 02:45:00,90.34,90.354,90.333,90.348
2021-01-26 03:00:00,90.352,90.368,90.344,90.364
