datetime,open,high,low,close,volume
2019-01-01 00:00:00,37663276588.38249,37788499292.192535,37324120214.28687,37703816991.358864,76792733298.3145
2019-01-01 04:00:00,37737049202.61667,38785933839.69868,37737049202.61667,38733348068.91132,76792733298.3145
2019-01-01 08:00:00,38840749352.93773,39110677836.37564,38794527364.4968,38924097473.729706,76792733298.3145
2019-01-01 12:00:00,38872953563.72873,39952270378.1131,38835272035.09719,39301998596.04192,76792733298.3145
2019-01-01 16:00:00,39408012392.33858,39674938989.56949,38935327945.82024,39595253971.8921,76792733298.3145
2019-01-01 20:00:00,39659890734.13341,40842721236.02565,39613490769.92377,40840454569.85581,76792733298.3145
2019-01-02 00:00:00,40843154499.83277,40941479971.0419,40445171183.986,40547491970.20516,99822713154.00246
2019-01-02 04:00:00,40558273994.293365,40589477440.31332,40216085601.91283,40479593167.79046,99822713154.00246
2019-01-02 08:00:00,40482375729.2346,41165614483.425095,40482375729.2346,41029598937.05419,99822713154.00246
2019-01-02 12:00:00,41023613575.51248,41421539529.54386,40814169820.03318,40951317091.31984,99822713154.00246
2019-01-02 16:00:00,40921032667.72293,41808966413.67475,40921032667.72293,41727672395.82725,99822713154.00246
2019-01-02 20:00:00,41734898770.08974,42459097510.35019,41589004188.17007,42103252362.10088,99822713154.00246
2019-01-03 00:00:00,42126008463.37737,42247465772.11956,41521934427.23729,41766871757.49772,83490328860.10489
2019-01-03 04:00:00,41784088711.029655,41874579223.74257,41341259034.97898,41530002989.564026,83490328860.10489
2019-01-03 08:00:00,41487772477.05106,41487772477.05106,40615174880.43837,40875047584.002144,83490328860.10489
2019-01-03 12:00:00,40867754660.28772,41115700397.0312,40765961977.03759,40884287140.8811,83490328860.10489
2019-01-03 16:00:00,40906796218.820114,40916263086.545074,39928150093.14756,40028802129.79424,83490328860.10489
2019-01-03 20:00:00,40026284279.45394,40443695301.919495,40007186645.100464,40270373258.28874,83490328860.10489
2019-01-04 00:00:00,40258969292.46471,40641738277.26124,39902475150.87973,40629183787.77679,91785354500.2053
2019-01-04 04:00:00,40611739601.62136,41144720379.73175,40456097535.29341,40756853426.21594,91785354500.2053
2019-01-04 08:00:00,40737120369.80736,40804913987.71062,40218831360.95788,40334582321.891846,91785354500.2053
2019-01-04 12:00:00,40301694009.27347,40413802431.95918,39529111876.38109,39898527529.566696,91785354500.2053
